,شهر,تاريخ الشراء,رقم الكارت,هل انت راض عن جودة اللحوم المقدمه داخل القسم,هل انت راض عن وقت التسويه للحوم المباعه بالقسم,هل انت راض عن مذاق اللحوم الموجوده بالقسم,هل انت راض عن مستوى جودة الخدمه بشكل عام,هل هناك اي ملاحظات او اصناف ترغب في توافرها,نوع الاستبيان
7600,سبتمبر,45192,838173,نعم,نعم,نعم,نعم,لا,شكر
7601,سبتمبر,45192,603044,نعم,نعم,نعم,نعم,لا,شكر
7602,سبتمبر,45192,528820,نعم,نعم,نعم,نعم,لا,شكر
7603,سبتمبر,45192,508968,نعم,نعم,نعم,نعم,لا,شكر
7604,سبتمبر,45192,2158570,نعم,نعم,نعم,نعم,لا,شكر
7605,سبتمبر,45192,525410,نعم,نعم,نعم,نعم,لا,شكر
7606,سبتمبر,45192,522148,لا,لا,لا,لا,نعم,شكوي
7607,سبتمبر,45192,776997,نعم,نعم,نعم,نعم,لا,شكر
7608,سبتمبر,45192,836100,نعم,نعم,نعم,نعم,لا,شكر
7609,سبتمبر,45192,511511,نعم,نعم,نعم,نعم,لا,شكر
7610,سبتمبر,45192,511445,نعم,نعم,نعم,نعم,لا,شكر
7611,سبتمبر,45192,611358,نعم,نعم,نعم,نعم,لا,شكر
7612,سبتمبر,45192,2137374,نعم,نعم,نعم,نعم,لا,شكر
7613,سبتمبر,45192,528211,نعم,نعم,نعم,نعم,لا,شكر
7614,سبتمبر,45192,529692,نعم,نعم,نعم,نعم,لا,شكر
7615,سبتمبر,45192,517520,نعم,نعم,نعم,نعم,نعم,اقتراح
7616,سبتمبر,45192,628040,نعم,نعم,نعم,نعم,لا,شكر
7617,سبتمبر,45192,620851,نعم,نعم,نعم,نعم,لا,شكر
7618,سبتمبر,45192,612419,نعم,نعم,نعم,نعم,لا,شكر
7619,سبتمبر,45192,2154450,نعم,نعم,نعم,نعم,لا,شكر
7620,سبتمبر,45192,604056,نعم,نعم,نعم,نعم,لا,شكر
7621,سبتمبر,45192,524500,نعم,نعم,نعم,نعم,لا,شكر
7622,سبتمبر,45192,509936,نعم,نعم,نعم,نعم,لا,شكر
7623,سبتمبر,45192,507556,نعم,نعم,نعم,نعم,نعم,اقتراح
7624,سبتمبر,45192,604626,نعم,نعم,نعم,نعم,لا,شكر
7625,سبتمبر,45192,771561,نعم,نعم,نعم,نعم,لا,شكر
7626,سبتمبر,45192,621195,نعم,نعم,نعم,نعم,لا,شكر
7627,سبتمبر,45192,631656,نعم,نعم,نعم,نعم,لا,شكر
7628,سبتمبر,45192,523966,لا,لا,لا,لا,نعم,شكوي
7629,سبتمبر,45192,617974,نعم,نعم,نعم,نعم,لا,شكر
7630,سبتمبر,45192,621654,نعم,نعم,نعم,نعم,لا,شكر
7631,سبتمبر,45192,836038,نعم,نعم,نعم,نعم,لا,شكر
7632,سبتمبر,45192,625709,لا,لا,لا,لا,نعم,شكوي
7633,سبتمبر,45192,608084,لا,لا,لا,لا,نعم,شكوي
7634,سبتمبر,45192,616075,نعم,نعم,نعم,نعم,لا,شكر
7635,سبتمبر,45192,623842,نعم,نعم,نعم,نعم,لا,شكر
7636,سبتمبر,45192,2155617,نعم,نعم,نعم,نعم,لا,شكر
7637,سبتمبر,45192,836691,نعم,نعم,نعم,نعم,لا,شكر
7638,سبتمبر,45193,527416,نعم,نعم,نعم,نعم,نعم,اقتراح
7639,سبتمبر,45193,615908,نعم,نعم,نعم,نعم,لا,شكر
7640,سبتمبر,45193,631469,نعم,نعم,نعم,نعم,لا,شكر
7641,سبتمبر,45193,2152968,نعم,نعم,نعم,نعم,لا,اقتراح
7642,سبتمبر,45193,635401,نعم,نعم,نعم,نعم,لا,شكر
7643,سبتمبر,45193,508397,لا,لا,لا,لا,نعم,شكوي
7644,سبتمبر,45193,511481,نعم,نعم,نعم,نعم,نعم,اقتراح
7645,سبتمبر,45193,834386,نعم,نعم,نعم,نعم,لا,شكر
7646,سبتمبر,45193,512074,نعم,نعم,نعم,نعم,لا,شكر
7647,سبتمبر,45193,630417,نعم,نعم,نعم,نعم,لا,شكر
7648,سبتمبر,45193,635513,نعم,نعم,نعم,نعم,لا,شكر
7649,سبتمبر,45193,622504,نعم,نعم,نعم,نعم,لا,شكر
7650,سبتمبر,45193,522355,نعم,نعم,نعم,نعم,لا,شكر
7651,سبتمبر,45193,614238,نعم,نعم,نعم,نعم,لا,شكر
7652,سبتمبر,45193,625683,نعم,نعم,نعم,نعم,لا,شكر
7653,سبتمبر,45193,528162,نعم,نعم,نعم,نعم,لا,شكر
7654,سبتمبر,45193,511055,لا,لا,لا,لا,نعم,شكوي
7655,سبتمبر,45193,789245,نعم,نعم,نعم,نعم,لا,شكر
7656,سبتمبر,45193,2156921,نعم,نعم,نعم,لا,نعم,شكوي
7657,سبتمبر,45193,834669,نعم,نعم,نعم,نعم,لا,شكر
7658,سبتمبر,45193,2153560,نعم,نعم,نعم,نعم,لا,شكر
7659,سبتمبر,45193,629338,نعم,نعم,نعم,نعم,لا,شكر
7660,سبتمبر,45193,517633,نعم,نعم,نعم,نعم,لا,شكر
7661,سبتمبر,45193,523113,نعم,نعم,نعم,نعم,لا,شكر
7662,سبتمبر,45193,614571,نعم,نعم,نعم,نعم,نعم,اقتراح
7663,سبتمبر,45193,633190,نعم,نعم,نعم,نعم,لا,شكر
7664,سبتمبر,45193,614888,نعم,نعم,نعم,نعم,لا,شكر
7665,سبتمبر,45193,615340,نعم,نعم,نعم,نعم,لا,شكر
7666,سبتمبر,45193,631686,نعم,نعم,نعم,نعم,نعم,اقتراح
7667,سبتمبر,45193,618442,نعم,نعم,نعم,نعم,لا,شكر
7668,سبتمبر,45193,523959,نعم,نعم,نعم,نعم,لا,شكر
7669,سبتمبر,45193,518892,نعم,نعم,نعم,نعم,لا,شكر
7670,سبتمبر,45193,602568,نعم,نعم,نعم,نعم,لا,شكر
7671,سبتمبر,45193,524999,نعم,نعم,نعم,نعم,نعم,اقتراح
7672,سبتمبر,45193,608591,نعم,نعم,نعم,لا,نعم,شكوي
7673,سبتمبر,45193,629591,نعم,نعم,نعم,نعم,نعم,اقتراح
7674,سبتمبر,45193,509981,نعم,نعم,نعم,نعم,لا,شكر
7675,سبتمبر,45193,618458,نعم,نعم,نعم,نعم,نعم,اقتراح
7676,سبتمبر,45193,529941,نعم,نعم,نعم,لا,نعم,شكوي
7677,سبتمبر,45193,617575,نعم,نعم,نعم,نعم,لا,شكر
7678,سبتمبر,45193,838795,نعم,نعم,نعم,نعم,لا,شكر
7679,سبتمبر,45193,619311,نعم,نعم,نعم,نعم,لا,شكر
7680,سبتمبر,45193,632716,نعم,نعم,نعم,نعم,لا,شكر
7681,سبتمبر,45193,627337,نعم,نعم,نعم,نعم,لا,شكر
7682,سبتمبر,45193,738821,نعم,نعم,نعم,نعم,لا,شكر
7683,سبتمبر,45193,611244,نعم,نعم,نعم,نعم,لا,شكر
7684,سبتمبر,45193,2154145,نعم,نعم,نعم,نعم,لا,شكر
7685,سبتمبر,45193,2158548,نعم,نعم,نعم,نعم,لا,شكر
7686,سبتمبر,45194,603513,نعم,نعم,نعم,نعم,لا,شكر
7687,سبتمبر,45194,2154235,نعم,نعم,نعم,لا,نعم,شكوي
7688,سبتمبر,45194,615245,نعم,نعم,نعم,نعم,لا,شكر
7689,سبتمبر,45194,624712,نعم,نعم,نعم,نعم,لا,شكر
7690,سبتمبر,45194,521687,نعم,نعم,نعم,نعم,لا,شكر
7691,سبتمبر,45194,520592,نعم,نعم,نعم,نعم,لا,شكر
7692,سبتمبر,45194,609856,نعم,نعم,نعم,نعم,لا,شكر
7693,سبتمبر,45194,521858,نعم,نعم,نعم,نعم,لا,شكر
7694,سبتمبر,45194,615962,نعم,نعم,نعم,نعم,لا,شكر
7695,سبتمبر,45194,2158527,نعم,نعم,نعم,نعم,لا,شكر
7696,سبتمبر,45194,522264,نعم,نعم,نعم,نعم,لا,شكر
7697,سبتمبر,45194,2150430,نعم,نعم,نعم,نعم,لا,شكر
7698,سبتمبر,45194,621169,نعم,نعم,نعم,نعم,لا,شكر
7699,سبتمبر,45194,837318,نعم,نعم,نعم,نعم,لا,شكر
7700,سبتمبر,45194,520892,نعم,نعم,نعم,نعم,لا,شكر
7701,سبتمبر,45194,526343,لا,لا,لا,لا,نعم,شكوي
7702,سبتمبر,45194,519229,نعم,نعم,نعم,نعم,لا,شكر
7703,سبتمبر,45194,630808,نعم,نعم,نعم,نعم,لا,شكر
7704,سبتمبر,45194,528542,نعم,نعم,نعم,نعم,لا,شكر
7705,سبتمبر,45194,621841,نعم,نعم,نعم,نعم,لا,شكر
7706,سبتمبر,45194,626697,نعم,نعم,نعم,نعم,لا,شكر
7707,سبتمبر,45194,615689,نعم,نعم,نعم,لا,نعم,شكوي
7708,سبتمبر,45194,634153,نعم,نعم,نعم,نعم,لا,شكر
7709,سبتمبر,45194,603289,نعم,نعم,نعم,نعم,لا,شكر
7710,سبتمبر,45194,610040,نعم,نعم,نعم,نعم,لا,شكر
7711,سبتمبر,45194,834418,نعم,نعم,نعم,نعم,لا,شكر
7712,سبتمبر,45194,526109,نعم,نعم,نعم,نعم,لا,شكر
7713,سبتمبر,45194,513638,نعم,نعم,نعم,نعم,لا,شكر
7714,سبتمبر,45194,836799,نعم,نعم,نعم,نعم,لا,شكر
7715,سبتمبر,45194,739008,نعم,نعم,نعم,نعم,لا,شكر
7716,سبتمبر,45194,837277,نعم,نعم,نعم,نعم,لا,شكر
7717,سبتمبر,45194,513824,نعم,نعم,نعم,نعم,لا,شكر
7718,سبتمبر,45194,837738,نعم,نعم,نعم,نعم,لا,شكر
7719,سبتمبر,45194,604074,نعم,نعم,نعم,لا,نعم,شكوي
7720,سبتمبر,45194,609630,نعم,نعم,نعم,نعم,لا,شكر
7721,سبتمبر,45194,2154155,نعم,نعم,نعم,نعم,لا,شكر
7722,سبتمبر,45194,517994,نعم,نعم,نعم,نعم,لا,شكر
7723,سبتمبر,45194,836765,نعم,نعم,نعم,نعم,لا,شكر
7724,سبتمبر,45194,515029,لا,لا,نعم,لا,نعم,شكوي
7725,سبتمبر,45194,628720,نعم,نعم,نعم,لا,نعم,شكوي
7726,سبتمبر,45194,512736,نعم,نعم,نعم,لا,نعم,شكوي
7727,سبتمبر,45194,529092,نعم,نعم,نعم,نعم,لا,شكر
7728,سبتمبر,45194,600778,نعم,نعم,نعم,نعم,لا,شكر
7729,سبتمبر,45194,618225,نعم,نعم,نعم,لا,نعم,شكوي
7730,سبتمبر,45194,630052,نعم,نعم,نعم,نعم,لا,شكر
7731,سبتمبر,45194,2154443,نعم,نعم,نعم,نعم,لا,شكر
7732,سبتمبر,45194,602915,نعم,نعم,نعم,نعم,لا,شكر
7733,سبتمبر,45194,601002,نعم,نعم,نعم,نعم,لا,شكر
7734,سبتمبر,45194,520805,نعم,نعم,نعم,نعم,لا,شكر
7735,سبتمبر,45194,522132,نعم,نعم,نعم,نعم,لا,شكر
7736,سبتمبر,45195,523456,نعم,نعم,نعم,نعم,لا,شكر
7737,سبتمبر,45195,602210,لا,نعم,نعم,لا,نعم,شكوي
7738,سبتمبر,45195,524200,نعم,نعم,نعم,نعم,لا,شكر
7739,سبتمبر,45195,517892,نعم,نعم,نعم,نعم,لا,شكر
7740,سبتمبر,45195,631793,نعم,نعم,نعم,نعم,لا,شكر
7741,سبتمبر,45195,611994,نعم,نعم,نعم,نعم,لا,شكر
7742,سبتمبر,45195,518333,نعم,نعم,نعم,نعم,لا,شكر
7743,سبتمبر,45195,613094,نعم,نعم,نعم,نعم,لا,شكر
7744,سبتمبر,45195,2152605,نعم,نعم,نعم,نعم,نعم,اقتراح
7745,سبتمبر,45195,615009,نعم,نعم,نعم,نعم,لا,شكر
7746,سبتمبر,45195,612623,نعم,نعم,نعم,نعم,لا,شكر
7747,سبتمبر,45195,2153778,نعم,نعم,نعم,نعم,لا,شكر
7748,سبتمبر,45195,836016,نعم,نعم,نعم,نعم,لا,شكر
7749,سبتمبر,45195,606798,نعم,نعم,نعم,نعم,لا,شكر
7750,سبتمبر,45195,513295,نعم,نعم,نعم,نعم,لا,شكر
7751,سبتمبر,45195,294065,نعم,نعم,نعم,نعم,نعم,اقتراح
7752,سبتمبر,45195,509312,نعم,نعم,نعم,نعم,لا,شكر
7753,سبتمبر,45195,608373,نعم,نعم,نعم,نعم,لا,شكر
7754,سبتمبر,45195,624086,نعم,نعم,نعم,نعم,لا,شكر
7755,سبتمبر,45195,633294,نعم,نعم,نعم,نعم,لا,شكر
7756,سبتمبر,45195,614522,نعم,نعم,نعم,نعم,لا,شكر
7757,سبتمبر,45195,838526,نعم,نعم,نعم,نعم,لا,شكر
7758,سبتمبر,45195,606882,نعم,نعم,نعم,لا,نعم,شكوي
7759,سبتمبر,45195,621788,نعم,نعم,نعم,نعم,لا,شكر
7760,سبتمبر,45195,516718,نعم,نعم,نعم,لا,نعم,شكوي
7761,سبتمبر,45195,524667,نعم,نعم,نعم,نعم,لا,شكر
7762,سبتمبر,45195,525969,نعم,نعم,نعم,نعم,لا,شكر
7763,سبتمبر,45195,518308,نعم,نعم,نعم,نعم,لا,شكر
7764,سبتمبر,45195,512772,نعم,نعم,نعم,نعم,لا,شكر
7765,سبتمبر,45195,514852,نعم,نعم,نعم,نعم,لا,شكر
7766,سبتمبر,45195,2151438,نعم,نعم,نعم,نعم,لا,شكر
7767,سبتمبر,45195,2151572,نعم,نعم,نعم,نعم,لا,شكر
7768,سبتمبر,45195,513068,نعم,لا,نعم,لا,نعم,شكوي
7769,سبتمبر,45195,623020,نعم,نعم,نعم,لا,نعم,شكوي
7770,سبتمبر,45195,515475,نعم,نعم,نعم,نعم,لا,شكر
7771,سبتمبر,45195,603220,نعم,نعم,نعم,نعم,لا,شكر
7772,سبتمبر,45195,633156,نعم,نعم,نعم,نعم,لا,شكر
7773,سبتمبر,45195,631037,نعم,نعم,نعم,نعم,لا,شكر
7774,سبتمبر,45195,612686,نعم,نعم,نعم,نعم,لا,شكر
7775,سبتمبر,45195,626367,نعم,نعم,نعم,نعم,لا,شكر
7776,سبتمبر,45195,2156563,نعم,نعم,نعم,نعم,لا,شكر
7777,سبتمبر,45195,622947,نعم,نعم,نعم,نعم,لا,شكر
7778,سبتمبر,45195,515822,نعم,نعم,نعم,نعم,لا,شكر
7779,سبتمبر,45195,510164,نعم,نعم,نعم,نعم,لا,شكر
7780,سبتمبر,45195,625628,نعم,نعم,نعم,نعم,لا,شكر
7781,سبتمبر,45195,836482,نعم,نعم,نعم,لا,نعم,شكوي
7782,سبتمبر,45195,519195,نعم,نعم,نعم,نعم,لا,شكر
7783,سبتمبر,45195,512924,نعم,نعم,نعم,نعم,لا,شكر
7784,سبتمبر,45195,523911,نعم,نعم,نعم,نعم,لا,شكر
7785,سبتمبر,45195,513755,نعم,نعم,نعم,نعم,لا,شكر
7786,سبتمبر,45196,2151956,نعم,نعم,نعم,لا,نعم,شكوي
7787,سبتمبر,45196,2151333,نعم,نعم,نعم,نعم,لا,شكر
7788,سبتمبر,45196,610175,نعم,نعم,نعم,نعم,لا,شكر
7789,سبتمبر,45196,607056,نعم,نعم,نعم,نعم,لا,شكر
7790,سبتمبر,45196,516137,نعم,نعم,نعم,نعم,لا,شكر
7791,سبتمبر,45196,605805,نعم,نعم,نعم,نعم,لا,شكر
7792,سبتمبر,45196,601450,نعم,نعم,نعم,نعم,لا,شكر
7793,سبتمبر,45196,617610,نعم,نعم,نعم,لا,نعم,شكوي
7794,سبتمبر,45196,615291,نعم,نعم,نعم,لا,نعم,شكوي
7795,سبتمبر,45196,513217,نعم,نعم,نعم,نعم,لا,شكر
7796,سبتمبر,45196,618763,نعم,نعم,نعم,نعم,لا,شكر
7797,سبتمبر,45196,2158673,نعم,نعم,نعم,لا,نعم,شكوي
7798,سبتمبر,45196,629422,نعم,نعم,نعم,نعم,لا,شكر
7799,سبتمبر,45196,511617,نعم,نعم,نعم,نعم,لا,شكر
7800,سبتمبر,45196,527633,نعم,نعم,نعم,نعم,لا,شكر
7801,سبتمبر,45196,613837,نعم,نعم,نعم,نعم,لا,شكر
7802,سبتمبر,45196,634792,نعم,نعم,نعم,نعم,لا,شكر
7803,سبتمبر,45196,522736,نعم,نعم,نعم,نعم,لا,شكر
7804,سبتمبر,45196,627963,نعم,نعم,نعم,نعم,لا,شكر
7805,سبتمبر,45196,2158914,نعم,نعم,نعم,نعم,لا,شكر
7806,سبتمبر,45196,613621,نعم,نعم,نعم,نعم,لا,شكر
7807,سبتمبر,45196,2158715,نعم,نعم,نعم,نعم,لا,شكر
7808,سبتمبر,45196,604216,نعم,نعم,نعم,نعم,لا,شكر
7809,سبتمبر,45196,627736,نعم,نعم,نعم,لا,نعم,شكوي
7810,سبتمبر,45196,607938,نعم,نعم,نعم,نعم,لا,شكر
7811,سبتمبر,45196,524777,نعم,نعم,نعم,نعم,لا,شكر
7812,سبتمبر,45196,836584,نعم,نعم,نعم,نعم,لا,شكر
7813,سبتمبر,45196,628688,نعم,نعم,نعم,نعم,لا,شكر
7814,سبتمبر,45196,604842,نعم,نعم,نعم,نعم,لا,شكر
7815,سبتمبر,45196,2152316,نعم,نعم,نعم,نعم,لا,شكر
7816,سبتمبر,45196,604151,نعم,نعم,نعم,نعم,لا,شكر
7817,سبتمبر,45196,601371,نعم,نعم,نعم,نعم,لا,شكر
7818,سبتمبر,45196,635571,نعم,نعم,نعم,نعم,لا,شكر
7819,سبتمبر,45196,507563,لا,لا,لا,لا,نعم,شكوي
7820,سبتمبر,45196,833908,نعم,نعم,نعم,نعم,لا,شكر
7821,سبتمبر,45196,513580,لا,نعم,نعم,لا,نعم,شكوي
7822,سبتمبر,45196,619481,نعم,نعم,نعم,نعم,لا,شكر
7823,سبتمبر,45196,602972,نعم,نعم,نعم,نعم,لا,شكر
7824,سبتمبر,45196,634513,نعم,نعم,نعم,نعم,لا,شكر
7825,سبتمبر,45196,629889,نعم,نعم,نعم,نعم,لا,شكر
7826,سبتمبر,45196,489298,نعم,نعم,نعم,نعم,لا,شكر
7827,سبتمبر,45196,604959,نعم,نعم,نعم,نعم,لا,شكر
7828,سبتمبر,45196,619853,نعم,نعم,نعم,نعم,لا,شكر
7829,سبتمبر,45196,837958,نعم,نعم,نعم,لا,نعم,شكوي
7830,سبتمبر,45196,624049,نعم,نعم,نعم,نعم,لا,شكر
7831,سبتمبر,45196,835427,نعم,نعم,نعم,نعم,لا,شكر
7832,سبتمبر,45196,634154,نعم,نعم,نعم,نعم,لا,شكر
7833,سبتمبر,45196,612447,نعم,نعم,نعم,نعم,لا,شكر
7834,سبتمبر,45196,603274,نعم,نعم,نعم,نعم,لا,شكر
7835,سبتمبر,45196,615625,نعم,نعم,نعم,نعم,لا,شكر
7836,سبتمبر,45196,513163,نعم,نعم,نعم,نعم,لا,شكر
7837,سبتمبر,45196,602278,نعم,نعم,نعم,نعم,نعم,اقتراح
7838,سبتمبر,45196,516778,نعم,نعم,نعم,نعم,لا,شكر
7839,سبتمبر,45196,522578,لا,لا,لا,لا,نعم,شكوي
7840,سبتمبر,45197,511768,نعم,نعم,نعم,نعم,لا,شكر
7841,سبتمبر,45197,522084,نعم,نعم,نعم,نعم,لا,شكر
7842,سبتمبر,45197,605622,نعم,نعم,نعم,لا,نعم,شكوي
7843,سبتمبر,45197,610304,نعم,نعم,نعم,نعم,لا,شكر
7844,سبتمبر,45197,522010,نعم,نعم,نعم,نعم,لا,شكر
7845,سبتمبر,45197,833936,نعم,نعم,نعم,نعم,لا,شكر
7846,سبتمبر,45197,525645,نعم,نعم,نعم,لا,نعم,شكوي
7847,سبتمبر,45197,2151815,نعم,نعم,نعم,نعم,لا,شكر
7848,سبتمبر,45197,509131,نعم,نعم,نعم,نعم,لا,شكر
7849,سبتمبر,45197,511866,لا,نعم,نعم,لا,نعم,شكوي
7850,سبتمبر,45197,625835,نعم,نعم,نعم,نعم,لا,شكر
7851,سبتمبر,45197,626499,نعم,نعم,نعم,نعم,لا,شكر
7852,سبتمبر,45197,521030,نعم,نعم,نعم,نعم,لا,شكر
7853,سبتمبر,45197,601901,نعم,نعم,نعم,نعم,لا,شكر
7854,سبتمبر,45197,520951,نعم,نعم,نعم,نعم,لا,شكر
7855,سبتمبر,45197,2156695,نعم,نعم,نعم,نعم,لا,شكر
7856,سبتمبر,45197,2154396,نعم,نعم,نعم,نعم,لا,شكر
7857,سبتمبر,45197,626269,نعم,نعم,نعم,نعم,لا,شكر
7858,سبتمبر,45197,519915,نعم,نعم,نعم,نعم,لا,شكر
7859,سبتمبر,45197,513047,نعم,نعم,نعم,نعم,نعم,اقتراح
7860,سبتمبر,45197,738780,نعم,نعم,نعم,نعم,لا,شكر
7861,سبتمبر,45197,525411,نعم,نعم,نعم,لا,نعم,اقتراح
7862,سبتمبر,45197,620091,نعم,نعم,نعم,نعم,لا,شكر
7863,سبتمبر,45197,836831,نعم,نعم,نعم,نعم,لا,شكر
7864,سبتمبر,45197,838361,نعم,نعم,نعم,نعم,نعم,اقتراح
7865,سبتمبر,45197,529900,نعم,نعم,نعم,نعم,لا,شكر
7866,سبتمبر,45197,2152239,نعم,نعم,نعم,نعم,نعم,اقتراح
7867,سبتمبر,45197,622460,نعم,نعم,نعم,نعم,لا,شكر
7868,سبتمبر,45197,515624,نعم,نعم,نعم,نعم,لا,شكر
