,شهر,تاريخ الاتصال,تاريخ طلب الاوردر,كود العميل,جوده المنتج - التغليف,خدمه متلقي الاوردر,وصول الاوردر بالميعاد المحدد,الخدمه مرضيه بشكل عام,ارتداء الطيار الكمامة,نوع المكالمة,ملاحظات العميل
6281,سبتمبر,45178,45177,788949.0,5,5,5,5,5,شكر,  الخدمة ممتازة  
6282,سبتمبر,45179,45178,738996.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6283,سبتمبر,45179,45178,2151136.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6284,سبتمبر,45179,45178,511128.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6285,سبتمبر,45179,45178,509539.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6286,سبتمبر,45179,45178,515949.0,3,5,5,5,5,شكوي,سمك بلطي نى وعدم تنظيف المنتج من القشر جيدا 
6287,سبتمبر,45179,45178,837877.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6288,سبتمبر,45179,45178,509955.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6289,سبتمبر,45179,45178,613449.0,5,5,5,1,1,شكوي,يشكو العميل من سؤ معامله موظف قسم الاسماك اثناء تعامله مع زوجته
6290,سبتمبر,45179,45178,510716.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6291,سبتمبر,45179,45178,522329.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6292,سبتمبر,45179,45178,510400.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6293,سبتمبر,45179,45178,525966.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6294,سبتمبر,45179,45178,516811.0,1,1,5,5,1,شكوي,سمك فيليه  قشر بياض جوده المنتج سيئه جدا وطعم المنتج سئ  و غير طازج 
6295,سبتمبر,45180,45179,635256.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6296,سبتمبر,45180,45179,629400.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6297,سبتمبر,45180,45179,2153240.0,5,5,5,3,3,شكوي,  تواجد  مسؤول  قسم  واحد للتعامل  مع العملاء   مما  ادى الى  بطء  فى  التعامل مع العملاء
6298,سبتمبر,45180,45179,629690.0,5,5,5,5,5,شكر, الخدمة  ممتازة  العميل لم  يقم  بالتسوية  بعد
6299,سبتمبر,45180,45179,520889.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6300,سبتمبر,45180,45179,523026.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6301,سبتمبر,45180,45179,520779.0,3,5,5,3,3,شكوي,تم  طلب تقطيع سمك  اللوط و فصل الراس عن السمك ولم  يتم  فصلها  تم  طلب  تقشير  الجمبرى  وترك الديل  تم  تقشيره  كاملا   تم  طلب  شراء  كابوريا  تم تاخير العميلة ساعة  للتاكيد  على السعر مع  السيستم وكان التعامل  بطريقة  غير  لائقة  من  قبل  كاشيرة  الاسماك والضحك  بسخرية  عند  السؤال  على الانتهاء  من  الاوردر   من  قبل  العميلة بون  90/15/150/100923   بون 106/15/250/100923
6302,سبتمبر,45180,45179,621110.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6303,سبتمبر,45180,45179,631544.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6304,سبتمبر,45180,45179,2156843.0,5,5,5,5,5,شكر, الخدمة  ممتازة  العميل لم  يقم  بالتسوية  بعد
6305,سبتمبر,45180,45179,605795.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6306,سبتمبر,45180,45179,512307.0,5,5,5,3,3,شكوي,  شعور  العميل بعدم  الاهتمام  به  من  قبل  مسؤول القسم  بسبب  عدم  الترحيب   والاهتمام 
6307,سبتمبر,45180,45179,611233.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6308,سبتمبر,45180,45179,527840.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6309,سبتمبر,45180,45179,628996.0,3,5,5,5,3,شكوي,تم  طلب  بورى  شوى  زيت  وليمون  مقفول    وزن  0.500جرام  عدد 3  سمكات  وصل  شوى  مفتوح  تم  فتحه  بالطول ووزنه  اقل  من  المطلوب  1.074جرام وبدون  بطارخ وتم  تفتيت  الشوك وطعمه  سئ  من  حيث  التتبيلة  قلة  الليمون  
6310,سبتمبر,45180,45179,625676.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6311,سبتمبر,45180,45179,2157991.0,5,5,5,5,3,شكوي,  ارتفاع  اسعار  قسم  الاسماك  كالدينيس  والقاروص
6312,سبتمبر,45180,45179,516568.0,5,5,5,5,5,شكر, الخدمة  ممتازة 
6313,سبتمبر,45180,45179,2151721.0,5,5,5,5,3,شكوي,  ارتفاع  اسعار  قسم  الاسماك كالبربون     من  150ج    ل  175ج والشراغيش  ب  190ج
6314,سبتمبر,45180,45179,625637.0,5,5,5,5,5,شكر, الخدمة  ممتازة  العميل لم  يقم  بالتسوية  بعد
6315,سبتمبر,45181,45180,604397.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6316,سبتمبر,45181,45180,530138.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6317,سبتمبر,45181,45180,633912.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6318,سبتمبر,45181,45180,611683.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6319,سبتمبر,45181,45180,632250.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6320,سبتمبر,45181,45180,624061.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6321,سبتمبر,45181,45180,609972.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6322,سبتمبر,45181,45180,517440.0,5,5,5,5,3,شكوي,ارتفاع اسعار الاسماك
6323,سبتمبر,45181,45180,2150070.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6324,سبتمبر,45181,45180,835557.0,5,5,5,5,5,شكر,خدمة ممتازة جدا  .. لم يقوم بتسوية السمك 
6325,سبتمبر,45181,45180,600778.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6326,سبتمبر,45181,45180,2153376.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6327,سبتمبر,45181,45180,524951.0,5,5,5,3,3,شكوي,اختلاف السعر  بين القسم والكاشير على منتج سمك مياس  113/15/250/110923 
6328,سبتمبر,45181,45180,515988.0,5,5,5,5,5,شكر,خدمة ممتازة جدا .. لم يقوم بتسوية السمك 
6329,سبتمبر,45181,45180,601840.0,3,3,3,3,3,شكوي,الكابوريا غير فريش  طعمها سئ ولحمها مهرى .. وتم رميها 
6330,سبتمبر,45181,45180,2154377.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6331,سبتمبر,45181,45180,511130.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6332,سبتمبر,45181,45180,527956.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6333,سبتمبر,45181,45180,626079.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6334,سبتمبر,45181,45180,514580.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6335,سبتمبر,45181,45180,611511.0,3,5,5,5,3,شكوي,غير راضى عن اضافه خضار مع الجمبرى المشوى 
6336,سبتمبر,45181,45180,523215.0,4,4,4,2,2,شكوي,تم طلب اوردر سمك داخلى من موظف القسم ولم يتم ارساله واضطر العميل للرجوع للفرع مرة اخرى 
6351,سبتمبر,45184,45183,508113.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6352,سبتمبر,45184,45183,508131.0,5,1,5,1,2,شكوي,سمك  سالمون مجمد وصل للعميل  بدون تجميد
6353,سبتمبر,45184,45183,603220.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6354,سبتمبر,45184,45183,514733.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6355,سبتمبر,45184,45183,517131.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6356,سبتمبر,45184,45183,523497.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6357,سبتمبر,45184,45183,525376.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6358,سبتمبر,45184,45183,613438.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6359,سبتمبر,45184,45183,626612.0,1,3,5,5,3,شكوي,سمك سالمون جوده المنتج سيئه وطعم المنتج سئ  ورائحه المنتج كريهه 
6360,سبتمبر,45184,45183,2151082.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6361,سبتمبر,45184,45183,515426.0,5,5,5,5,5,اقتراح,توفير شوربه سى فوود 
6362,سبتمبر,45184,45183,2156606.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6363,سبتمبر,45184,45183,616829.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6364,سبتمبر,45184,45183,529852.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6365,سبتمبر,45184,45183,519276.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6366,سبتمبر,45184,45183,526211.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6367,سبتمبر,45184,45183,511299.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6368,سبتمبر,45185,45184,2155835.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6369,سبتمبر,45185,45184,511191.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6370,سبتمبر,45185,45184,621816.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6371,سبتمبر,45185,45184,618351.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6372,سبتمبر,45185,45184,509220.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6373,سبتمبر,45185,45184,614568.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6374,سبتمبر,45185,45184,519865.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6375,سبتمبر,45185,45184,615331.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6376,سبتمبر,45185,45184,601996.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6377,سبتمبر,45185,45184,520193.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6378,سبتمبر,45185,45184,836780.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6379,سبتمبر,45185,45184,612340.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6380,سبتمبر,45185,45184,488582.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6381,سبتمبر,45185,45184,601071.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6382,سبتمبر,45185,45184,837993.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6383,سبتمبر,45185,45184,509312.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6384,سبتمبر,45185,45184,529087.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6385,سبتمبر,45185,45184,515792.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6386,سبتمبر,45185,45184,834093.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6387,سبتمبر,45185,45184,835695.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6388,سبتمبر,45185,45184,607876.0,5,5,5,4,4,شكوي,ارتفاع اسعار جميع  الاسماك 
6389,سبتمبر,45185,45184,518183.0,4,4,4,4,4,شكوي,سمك بلطى فليه نى  نسبه  الشوك  مرتفعه  
6390,سبتمبر,45185,45184,606834.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6391,سبتمبر,45186,45185,511250.0,5,5,5,5,5,شكر, الخدمة ممتازة
6392,سبتمبر,45186,45185,616929.0,5,5,5,5,5,شكر, الخدمة ممتازة
6393,سبتمبر,45186,45185,634002.0,5,5,5,5,5,شكر, الخدمة ممتازة
6394,سبتمبر,45186,45185,2150314.0,5,5,5,5,5,شكر,  الخدمة  ممتازة
6395,سبتمبر,45186,45185,620966.0,5,5,5,5,5,شكر, الخدمة ممتازة
6396,سبتمبر,45186,45185,529132.0,5,5,5,5,5,شكر, الخدمة ممتازة العميل لم يقم بالتسوية بعد
6397,سبتمبر,45186,45185,603730.0,5,5,5,5,5,شكر,  الخدمة  ممتازة
6398,سبتمبر,45186,45185,463788.0,5,5,5,5,5,شكر,  الخدمة  ممتازة
6399,سبتمبر,45186,45185,507475.0,5,5,5,5,5,شكر,  الخدمة  ممتازة
6400,سبتمبر,45186,45185,519497.0,5,5,5,5,5,شكر, الخدمة ممتازة
6401,سبتمبر,45186,45185,616343.0,5,5,5,5,5,شكر, الخدمة ممتازة
6402,سبتمبر,45186,45185,618225.0,5,5,5,5,5,شكر,  الخدمة  ممتازة
6403,سبتمبر,45186,45185,623990.0,5,5,5,3,3,شكوي,  عدم الاهتمام  من قبل  العاملين  بالقسم  بالعميل  بالدرجة  الكافية  من  حيث  تجاهل  العميل  وعدم  الاهتمام  بطلبات  العميل  بون 146/4/250/160923
6404,سبتمبر,45186,45185,516018.0,3,5,5,4,3,شكوي, عدم  توضيح الاسعار  على الاسماك  وعدم الدراية  بالانواع  والاسعار تم الابلاغ  بسعر الحريت ب 140ج  وعند الوزن تم الابلاغ ب 420ج تم شراء بربون المقلى  شبه محروق  تتبيلته  ضعيفة  
6405,سبتمبر,45186,45185,611942.0,5,5,5,5,5,شكر, الخدمة ممتازة
6406,سبتمبر,45186,45185,2155585.0,3,5,5,3,3,شكوي,  استمرار  طريقة  تقطيع  شرائح  السالمون بطريقة  خاطئة  بحيث  يتم التقطيع  والسمك  غير  مجمد  والتقطيع   الصحيح  وهو  مجمد  وعرض  السالمون    فى  ثلاجة  العرض  شكله  سئ ومدة  تسوية الاوردر  تصل  لاربع  ساعات  
6407,سبتمبر,45186,45185,602693.0,5,5,5,5,5,شكر, الخدمة ممتازة العميل لم يقم بالتسوية بعد
6408,سبتمبر,45186,45185,526023.0,5,5,5,5,5,شكر, الخدمة ممتازة
6409,سبتمبر,45186,45185,507278.0,5,5,5,5,5,شكر, الخدمة ممتازة
6410,سبتمبر,45186,45185,617655.0,5,5,5,5,5,شكر, الخدمة ممتازة
6411,سبتمبر,45186,45185,619533.0,5,5,5,5,5,شكر, الخدمة ممتازة  العميل  لم  يقم  بالتسوية  بعد
6412,سبتمبر,45186,45185,622311.0,5,5,5,5,5,شكر, الخدمة ممتازة
6413,سبتمبر,45186,45185,610339.0,5,5,5,5,5,شكر, الخدمة ممتازة  العميل  لم  يقم  بالتسوية  بعد
6414,سبتمبر,45186,45185,508685.0,5,5,5,5,5,شكر, الخدمة ممتازة  العميل  لم  يقم  بالتسوية  بعد
6415,سبتمبر,45186,45185,620555.0,5,5,5,5,5,شكر, الخدمة ممتازة
6416,سبتمبر,45187,45186,628528.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6417,سبتمبر,45187,45186,516873.0,5,5,5,5,5,شكر,  الخدمة  ممتازة العميل  لم  يقم بالتسوية  بعد
6418,سبتمبر,45187,45186,2156695.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6419,سبتمبر,45187,45186,2151572.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6420,سبتمبر,45187,45186,2156838.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6421,سبتمبر,45187,45186,510397.0,3,5,5,5,3,شكوي,  تقطيع  الكاليمارى  شرائح  سميكة   وليست  رفيعة  طريقة  عرض  الجمبرى  بسعر 220ج  سيئة    لونه  اسود ومن  طرقة  العرض  لم  يتم  شراءه 
6422,سبتمبر,45187,45186,516018.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6423,سبتمبر,45187,45186,620895.0,5,5,5,5,5,شكر, الخدمة ممتازة
6424,سبتمبر,45187,45186,512530.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6425,سبتمبر,45187,45186,513055.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6426,سبتمبر,45187,45186,629400.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6427,سبتمبر,45187,45186,634507.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6428,سبتمبر,45187,45186,2152414.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6429,سبتمبر,45187,45186,608015.0,5,5,5,5,5,شكر, الخدمة ممتازة
6430,سبتمبر,45187,45186,614371.0,5,5,5,5,4,شكوي,  ارتفاع  اسعار  قسم  الاسماك 
6431,سبتمبر,45187,45186,633340.0,5,5,5,5,5,شكر,  الخدمة  ممتازة  
6432,سبتمبر,45187,45186,603155.0,5,5,5,5,5,شكر, الخدمة ممتازة
6433,سبتمبر,45188,45187,520512.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6434,سبتمبر,45188,45187,838074.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6435,سبتمبر,45188,45187,512693.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6436,سبتمبر,45188,45187,610283.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6437,سبتمبر,45188,45187,634622.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6438,سبتمبر,45188,45187,508773.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6439,سبتمبر,45188,45187,2158693.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6440,سبتمبر,45188,45187,610974.0,3,5,5,5,3,شكوي,تتبيلة سمك دراك ضعيفة جدا 
6441,سبتمبر,45188,45187,837281.0,5,5,5,5,5,شكر,خدمة ممتازة جدا 
6442,سبتمبر,45188,45187,837933.0,3,5,5,5,3,شكوي,اقتراح بتنقية الجمبرى من خلال العملاء 
6443,سبتمبر,45188,45187,540827.0,3,4,4,4,3,شكوي,غير راضى عن تتبيلة الجمبرى والاسماك بالقسم وان جودتها اصبحت اقل بكثير من الايام السابقة 
6444,سبتمبر,45189,45188,519234.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6445,سبتمبر,45189,45188,610887.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6446,سبتمبر,45189,45188,512159.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6447,سبتمبر,45189,45188,512855.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6448,سبتمبر,45189,45188,835703.0,1,5,5,5,1,شكوي,غير راضى على ارتفاع نسبه الملح فى  تتبيله الجمبرى بالقسم 
6449,سبتمبر,45189,45188,2156580.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6450,سبتمبر,45189,45188,508737.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6451,سبتمبر,45189,45188,633052.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6452,سبتمبر,45189,45188,62383.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6453,سبتمبر,45189,45188,64814.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6454,سبتمبر,45189,45188,507498.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6455,سبتمبر,45189,45188,507810.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6456,سبتمبر,45189,45188,512745.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6457,سبتمبر,45189,45188,514725.0,1,5,5,5,5,شكوي,جمبرى امراتى جوده المنتج سيئه جدا  ولون المنتج اسود تم عمل مرتجع للمنتج 
6458,سبتمبر,45189,45188,518904.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6459,سبتمبر,45189,45188,609254.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6460,سبتمبر,45189,45188,625807.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6461,سبتمبر,45189,45188,2151962.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6462,سبتمبر,45189,45188,2155545.0,5,5,5,5,5,شكر,الخدمه ممتازه 
6463,سبتمبر,45190,45189,625262.0,5,5,5,5,5,شكر,  الخدمة  ممتازة العميل لم يقم  بالتسوية بعد
